source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1901523,icosanoid catabolic process,0.016825215428037173,True,"""The chemical reactions and pathways resulting in the breakdown of icosanoid."" [GOC:pr, GOC:TermGenie]",9,1831,5,18452,0.002730748225013654,0.5555555555555556,query_1,['GO:1901569']
GO:BP,GO:0008206,bile acid metabolic process,0.016825215428037173,True,"""The chemical reactions and pathways involving bile acids, a group of steroid carboxylic acids occurring in bile, where they are present as the sodium salts of their amides with glycine or taurine."" [GOC:go_curators]",38,1831,11,18452,0.006007646095030038,0.2894736842105263,query_1,"['GO:0008202', 'GO:0032787']"
GO:BP,GO:0015791,polyol transmembrane transport,0.016825215428037173,True,"""The directed movement of polyols, any polyhydric alcohol, across a membrane."" [GOC:ai]",9,1831,5,18452,0.002730748225013654,0.5555555555555556,query_1,"['GO:0015850', 'GO:0055085']"
GO:BP,GO:0046189,phenol-containing compound biosynthetic process,0.016825215428037173,True,"""The chemical reactions and pathways resulting in the formation of a phenol, any compound containing one or more hydroxyl groups directly attached to an aromatic carbon ring."" [GOC:ai]",38,1831,11,18452,0.006007646095030038,0.2894736842105263,query_1,"['GO:0009058', 'GO:0018958']"
GO:BP,GO:0097267,omega-hydroxylase P450 pathway,0.016825215428037173,True,"""The chemical reactions and pathways by which arachidonic acid is converted to other compounds initially by omega-hydroxylation."" [GOC:mw, PMID:10681399]",9,1831,5,18452,0.002730748225013654,0.5555555555555556,query_1,['GO:0019369']
GO:BP,GO:0040007,growth,0.016897100254986534,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",819,1831,109,18452,0.05953031130529765,0.1330891330891331,query_1,['GO:0008150']
GO:BP,GO:0030193,regulation of blood coagulation,0.016975531064691525,True,"""Any process that modulates the frequency, rate or extent of blood coagulation."" [GOC:mah]",62,1831,15,18452,0.008192244675040962,0.24193548387096775,query_1,"['GO:0007596', 'GO:0032101', 'GO:0050818', 'GO:0061041', 'GO:1900046']"
GO:BP,GO:0006941,striated muscle contraction,0.017044619579557444,True,"""A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope."" [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]",144,1831,27,18452,0.01474604041507373,0.1875,query_1,['GO:0006936']
GO:BP,GO:0072283,metanephric renal vesicle morphogenesis,0.017044619579557444,True,"""The process in which the anatomical structures of the metanephric renal vesicle are generated and organized. The renal vesicle is the primordial structure of the metanephric nephron epithelium, and is formed by the condensation of mesenchymal cells."" [GOC:mtg_kidney_jan10]",13,1831,6,18452,0.0032768978700163844,0.46153846153846156,query_1,"['GO:0072077', 'GO:0072273']"
GO:BP,GO:0070294,renal sodium ion absorption,0.017044619579557444,True,"""A renal system process in which sodium ions are taken up from the collecting ducts and proximal and distal loops of the nephron. In non-mammalian species, absorption may occur in related structures."" [GOC:dph, GOC:mah]",13,1831,6,18452,0.0032768978700163844,0.46153846153846156,query_1,"['GO:0003096', 'GO:0070293']"
GO:BP,GO:0014706,striated muscle tissue development,0.017059891449722985,True,"""The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."" [CL:0000737, GOC:dph, GOC:mtg_muscle]",329,1831,51,18452,0.02785363189513927,0.15501519756838905,query_1,['GO:0060537']
GO:BP,GO:0140352,export from cell,0.017111494050928926,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",776,1831,104,18452,0.056799563080284,0.13402061855670103,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0001503,ossification,0.017387354274202,True,"""The formation of bone or of a bony substance, or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:mtg_mpo, PMID:17572649]",378,1831,57,18452,0.03113052976515565,0.15079365079365079,query_1,['GO:0032501']
GO:BP,GO:0050919,negative chemotaxis,0.01739540533676342,True,"""The directed movement of a motile cell or organism towards a lower concentration of a chemical."" [GOC:ai, GOC:bf, GOC:isa_complete]",44,1831,12,18452,0.006553795740032769,0.2727272727272727,query_1,['GO:0006935']
GO:BP,GO:0007631,feeding behavior,0.01756639224872801,True,"""Behavior associated with the intake of food."" [GOC:mah]",50,1831,13,18452,0.0070999453850355,0.26,query_1,['GO:0007610']
GO:BP,GO:0015804,neutral amino acid transport,0.01756639224872801,True,"""The directed movement of neutral amino acids, amino acids with no net charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",50,1831,13,18452,0.0070999453850355,0.26,query_1,['GO:0006865']
GO:BP,GO:0048589,developmental growth,0.017808249117986306,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",579,1831,81,18452,0.04423812124522119,0.13989637305699482,query_1,"['GO:0032502', 'GO:0040007']"
GO:BP,GO:0060048,cardiac muscle contraction,0.017822327857063704,True,"""Muscle contraction of cardiac muscle tissue."" [GOC:dph]",116,1831,23,18452,0.012561441835062807,0.19827586206896552,query_1,"['GO:0006941', 'GO:0060047']"
GO:BP,GO:0042369,vitamin D catabolic process,0.01794432549697023,True,"""The chemical reactions and pathways resulting in the breakdown of vitamin D, any of a group of related, fat-soluble compounds that are derived from delta-5,7 steroids and play a central role in calcium metabolism. Specific forms of vitamin D include calciferol (ergocalciferol; vitamin D2) and cholecalciferol (calciol; vitamin D3)."" [GOC:mah, ISBN:0471331309]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0006706', 'GO:0042359', 'GO:0042363']"
GO:BP,GO:0060648,mammary gland bud morphogenesis,0.01794432549697023,True,"""The process in which anatomical structures of the mammary gland buds are generated and organized. Mammary gland buds form by an outpocketing of the mammary placodes and grow to invade the mammary fat, when they form the mammary cord."" [GOC:dph, PMID:12558599]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0060572', 'GO:0060603']"
GO:BP,GO:0061624,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate,0.01794432549697023,True,"""The chemical reactions and pathways resulting in the breakdown of fructose that results in the formation of dihydroxyacetone phosphate and glyceraldehyde-3-phosphate."" [GOC:dph, ISBN:0201090910]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0006001', 'GO:0019682']"
GO:BP,GO:0021502,neural fold elevation formation,0.01794432549697023,True,"""The process in which the lateral borders of the neural plate begin to migrate upwards to form the neural folds, caused by the proliferation of the underlying mesoderm."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:15806586]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0001842', 'GO:0048646']"
GO:BP,GO:0072338,lactam metabolic process,0.01794432549697023,True,"""The chemical reactions and pathways involving lactams, any cyclic amides of amino carboxylic acids, having a 1-azacycloalkan-2-one structure, or analogues having unsaturation or heteroatoms replacing one or more carbon atoms of the ring."" [GOC:mah]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,['GO:0044281']
GO:BP,GO:0061642,chemoattraction of axon,0.01794432549697023,True,"""The process in which a neuron growth cone is directed to a specific target site in response to an attractive chemical signal."" [GOC:dph, GOC:krc]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0007411', 'GO:0050918', 'GO:0070887']"
GO:BP,GO:0080184,response to phenylpropanoid,0.01794432549697023,True,"""Any process that results in a change in state or activity of a cell or organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as the result of a phenylpropanoid stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism. A phenylpropanoid is any of secondary metabolites with structures based on a phenylpropane skeleton. The class includes phenylpropanoid esters, flavonoids, anthocyanins, coumarins and many small phenolic molecules. Phenylpropanoids are also precursors of lignin."" [GOC:tb]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,['GO:0042221']
GO:BP,GO:0043297,apical junction assembly,0.01794432549697023,True,"""The formation of an apical junction, a functional unit located near the cell apex at the points of contact between epithelial cells composed of the tight junction, the zonula adherens junction and the desmosomes, by the aggregation, arrangement and bonding together of its constituents."" [GOC:go_curators, PMID:10854689, PMID:14729475, PMID:15196556]",69,1831,16,18452,0.008738394320043691,0.2318840579710145,query_1,['GO:0007043']
GO:BP,GO:0072038,mesenchymal stem cell maintenance involved in nephron morphogenesis,0.01794432549697023,True,"""The process in which an organism retains a population of mesenchymal stem cells that contributes to the shaping of a nephron. A mesenchymal stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized mesenchymal cells."" [GOC:mtg_kidney_jan10]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0035019', 'GO:0072028']"
GO:BP,GO:0032304,negative regulation of icosanoid secretion,0.01794432549697023,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of an icosanoid from a cell."" [GOC:mah]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0032303', 'GO:0032309', 'GO:0051048', 'GO:2000192']"
GO:BP,GO:0061180,mammary gland epithelium development,0.01794432549697023,True,"""The process whose specific outcome is the progression of the mammary gland epithelium over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph, GOC:yaf]",69,1831,16,18452,0.008738394320043691,0.2318840579710145,query_1,"['GO:0030879', 'GO:0060429']"
GO:BP,GO:0097112,gamma-aminobutyric acid receptor clustering,0.01794432549697023,True,"""The receptor clustering process in which gamma-aminobutyric acid (GABA) receptors are localized to distinct domains in the cell membrane."" [GOC:BHF, GOC:sjp, PMID:15620359]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0001941', 'GO:0072578']"
GO:BP,GO:0006001,fructose catabolic process,0.01794432549697023,True,"""The chemical reactions and pathways resulting in the breakdown of fructose, the ketohexose arabino-2-hexulose."" [GOC:ai]",3,1831,3,18452,0.0016384489350081922,1.0,query_1,"['GO:0006000', 'GO:0019320']"
GO:BP,GO:0060047,heart contraction,0.01794432549697023,True,"""The multicellular organismal process in which the heart decreases in volume in a characteristic way to propel blood through the body."" [GOC:dph]",197,1831,34,18452,0.018569087930092845,0.17258883248730963,query_1,"['GO:0003015', 'GO:0008015']"
